uri	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	id	duration_ms	time_signature	playlist_pid	avg_duration	mode_key	dance_energy_corr
spotify:track:5wuXWTCiKIlNEXfwAuTY1G	0.723	0.714	11	-5.036	1	0.0537	0.0019	5.43e-05	0.0836	0.386	88.047	5wuXWTCiKIlNEXfwAuTY1G	190533	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ	0.579	0.268	2	-5.65	1	0.0442	0.868	0.0	0.12	0.321	205.903	5XzmZjXhMjDHr7ZfJ6DELQ	188238	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:6Sm2YzLtL8FcyTMONOkiFw	0.69	0.699	2	-5.612	1	0.184	0.425	0.0109	0.399	0.465	139.83	6Sm2YzLtL8FcyTMONOkiFw	237840	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:4LfkoDOt4mhrbo8Ndk37sQ	0.808	0.633	1	-5.298	0	0.0883	0.456	0.0	0.329	0.769	109.974	4LfkoDOt4mhrbo8Ndk37sQ	200107	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:7L3YDa0Fd8pmzpAyu6EKOS	0.715	0.468	2	-7.664	0	0.147	0.0994	0.0	0.125	0.673	194.902	7L3YDa0Fd8pmzpAyu6EKOS	236373	3	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:1W7zkKgRv9mrLbfdQ8XyH3	0.439	0.447	10	-8.318	0	0.0436	0.111	0.0	0.303	0.11	121.48	1W7zkKgRv9mrLbfdQ8XyH3	177029	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:3pfXxHoydFRfD7IBGJTQAN	0.749	0.605	8	-9.359	0	0.086	0.00186	0.0381	0.115	0.966	142.024	3pfXxHoydFRfD7IBGJTQAN	251733	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:7yHEDfrJNd0zWOfXwydNH0	0.636	0.727	9	-5.852	1	0.106	0.0161	1.12e-06	0.151	0.358	107.988	7yHEDfrJNd0zWOfXwydNH0	244453	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:3O8AgNdf569SM1tcUA4xnK	0.538	0.76	2	-3.828	1	0.0282	0.0874	0.0	0.0692	0.249	135.072	3O8AgNdf569SM1tcUA4xnK	200000	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:3VXY8vQ3NJZ76iLtAg51QR	0.511	0.621	9	-8.751	1	0.123	0.471	9.72e-05	0.0893	0.266	129.885	3VXY8vQ3NJZ76iLtAg51QR	233467	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:5fc6rQgAKiLutfUYWQ6QnJ	0.409	0.413	4	-6.722	1	0.0296	0.461	0.0	0.0765	0.13	137.02	5fc6rQgAKiLutfUYWQ6QnJ	252320	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:7qiZfU4dY1lWllzX7mPBI3	0.825	0.652	1	-3.183	0	0.0802	0.581	0.0	0.0931	0.931	95.977	7qiZfU4dY1lWllzX7mPBI3	233713	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:4cM0qNo02rp56x7c6nlx6T	0.682	0.657	10	-3.632	0	0.0447	0.123	0.0	0.166	0.215	77.5	4cM0qNo02rp56x7c6nlx6T	188832	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:1HOUzEsetdIPSpAgRPhZQt	0.708	0.612	5	-6.379	0	0.122	0.0381	0.0	0.277	0.263	139.913	1HOUzEsetdIPSpAgRPhZQt	229013	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:33PowGnnFPgWSGHcGIQX1U	0.63	0.726	7	-5.372	1	0.177	0.00867	0.0	0.0864	0.327	133.317	33PowGnnFPgWSGHcGIQX1U	253840	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:33z5crv3IO5U2BOi8xod92	0.814	0.635	7	-6.609	0	0.0809	0.0935	0.0	0.0892	0.784	87.581	33z5crv3IO5U2BOi8xod92	200774	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:4z8c9qkpiYghn6DCQ6yA0u	0.435	0.561	8	-9.308	1	0.143	0.29	1.55e-06	0.197	0.231	80.209	4z8c9qkpiYghn6DCQ6yA0u	237798	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:5Htb1uFQ1KrkFXlefS8oGj	0.516	0.592	3	-5.465	0	0.0566	0.0247	0.0	0.181	0.271	82.05	5Htb1uFQ1KrkFXlefS8oGj	236987	4	SARAH_18	234080.70588235295	7	0.10575545207595226
spotify:track:16UCgrePMyBPrtnBaGd4nt	0.491	0.396	2	-6.929	1	0.0312	0.308	0.00018	0.116	0.144	115.377	16UCgrePMyBPrtnBaGd4nt	371360	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:7bIpR4tyHFgGLkue8fPLjL	0.676	0.171	1	-17.476	1	0.0449	0.873	0.14	0.115	0.253	102.706	7bIpR4tyHFgGLkue8fPLjL	234320	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1cMn5OQ1WlkBnw1QyfSsHw	0.725	0.657	8	-9.45	1	0.0308	0.681	0.0223	0.107	0.61	101.193	1cMn5OQ1WlkBnw1QyfSsHw	181160	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2XOBX2pmQc7yX4N8eQho6M	0.594	0.172	7	-21.534	1	0.0284	0.676	0.727	0.103	0.0719	113.106	2XOBX2pmQc7yX4N8eQho6M	272600	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2dqRgUIrAX6Ptads6ttPDw	0.433	0.583	9	-6.922	1	0.0686	0.806	0.000643	0.0989	0.498	84.414	2dqRgUIrAX6Ptads6ttPDw	246253	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3tnC1ZyTZra63cuDlaQrXy	0.287	0.264	11	-9.857	1	0.0267	0.831	0.00726	0.0968	0.0952	99.283	3tnC1ZyTZra63cuDlaQrXy	200147	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6m59IuDuKazbZWmvX5m955	0.769	0.576	3	-8.975	1	0.0363	0.0327	0.815	0.106	0.807	117.408	6m59IuDuKazbZWmvX5m955	279573	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3S5YYaggzXY5flLQpYHIm8	0.481	0.546	2	-6.168	1	0.0281	0.152	0.641	0.138	0.533	83.26	3S5YYaggzXY5flLQpYHIm8	204465	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2WOjLF83vqjit2Zh4B69V3	0.6	0.243	4	-17.085	1	0.0366	0.89	0.0022	0.249	0.468	110.535	2WOjLF83vqjit2Zh4B69V3	217400	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0y5a9zXjz7NSEkRCPKNZwP	0.445	0.913	2	-4.789	0	0.0434	0.0285	0.0	0.376	0.764	97.62	0y5a9zXjz7NSEkRCPKNZwP	184547	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3cUxncrTWSA9lhlQbuIwUY	0.58	0.682	4	-8.523	1	0.0332	0.0792	0.0316	0.161	0.774	77.53	3cUxncrTWSA9lhlQbuIwUY	211053	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4qBHDoJFUUSvTa4aZJfEuw	0.621	0.569	5	-7.318	1	0.0297	0.928	0.0356	0.115	0.402	110.022	4qBHDoJFUUSvTa4aZJfEuw	257480	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:31tcl0qFuCZshOkjv66lmX	0.492	0.556	6	-9.93	0	0.0361	0.352	0.0141	0.111	0.448	76.45	31tcl0qFuCZshOkjv66lmX	352667	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4FGpzz2ciXUCya6sW5M7qf	0.385	0.395	5	-9.1	1	0.0286	0.508	0.0	0.0961	0.142	134.703	4FGpzz2ciXUCya6sW5M7qf	312613	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0YN9jyGP06oWvK2CK3BlFl	0.447	0.492	0	-9.951	1	0.0317	0.932	0.887	0.109	0.0584	85.06	0YN9jyGP06oWvK2CK3BlFl	147200	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:31wS6gEaj89kOZhDw0xMNw	0.585	0.628	6	-5.765	1	0.0389	0.158	0.000208	0.106	0.621	119.922	31wS6gEaj89kOZhDw0xMNw	199280	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:60ZGteAEtPCnGE6zevgUcd	0.379	0.879	1	-4.336	0	0.0362	0.0421	0.00449	0.146	0.37	102.021	60ZGteAEtPCnGE6zevgUcd	211453	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1ltcsgH9qTWOB7MMwfvOeR	0.613	0.303	0	-14.629	1	0.0312	0.731	0.726	0.0945	0.423	110.146	1ltcsgH9qTWOB7MMwfvOeR	266440	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:08cXy6KUizaAelYXtcew3w	0.388	0.595	1	-9.799	1	0.0325	0.663	5.58e-05	0.178	0.596	190.043	08cXy6KUizaAelYXtcew3w	204213	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3YDn3QgsE6zAGNicA8xDII	0.576	0.471	2	-9.956	0	0.0307	0.246	0.326	0.13	0.272	116.133	3YDn3QgsE6zAGNicA8xDII	203107	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:262ZAf5mTkUr3K3PuFNAPA	0.647	0.679	6	-13.382	0	0.0961	0.617	0.91	0.624	0.525	115.674	262ZAf5mTkUr3K3PuFNAPA	383040	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2O2DPPV5olB1UFqSGxUgUi	0.291	0.96	0	-5.365	1	0.0402	0.0323	0.0868	0.0595	0.665	100.406	2O2DPPV5olB1UFqSGxUgUi	363613	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2LODsyU4f2CzIK6DI2wQAb	0.471	0.952	0	-4.845	1	0.0371	0.13	0.799	0.207	0.896	124.849	2LODsyU4f2CzIK6DI2wQAb	176760	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3MCC9ABe0V1QXTXWwtxjfa	0.524	0.698	4	-4.964	1	0.0308	0.19	0.00377	0.317	0.472	126.875	3MCC9ABe0V1QXTXWwtxjfa	235133	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:25J4d78ESH2MgAJoIakB8O	0.597	0.267	2	-8.796	1	0.0309	0.793	0.0014	0.111	0.246	75.535	25J4d78ESH2MgAJoIakB8O	236720	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3F4aWtvtuDxReBm6gck72F	0.492	0.074	4	-17.741	1	0.0369	0.853	7.28e-06	0.124	0.244	81.408	3F4aWtvtuDxReBm6gck72F	191333	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6oI3Inlpzlik5e7cy4Sdi8	0.496	0.533	3	-4.979	0	0.0264	0.928	0.0	0.131	0.415	95.477	6oI3Inlpzlik5e7cy4Sdi8	237000	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1cG560wZP0s6fs1nsEVtQw	0.637	0.107	5	-18.759	1	0.0349	0.911	0.00146	0.103	0.296	82.879	1cG560wZP0s6fs1nsEVtQw	339533	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3flMzIEQvIq9dmNd8LVYnK	0.421	0.494	7	-7.892	1	0.032	0.176	0.00013	0.103	0.491	158.831	3flMzIEQvIq9dmNd8LVYnK	239867	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6RFCBfneSaZoHPJ3wu3wT4	0.457	0.817	5	-5.653	1	0.0368	0.192	1.64e-06	0.0982	0.772	80.901	6RFCBfneSaZoHPJ3wu3wT4	228227	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3G9ETaH55bMQx8hwNhAgbU	0.626	0.432	2	-11.948	1	0.0283	0.633	0.00239	0.127	0.361	137.93	3G9ETaH55bMQx8hwNhAgbU	360933	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:27563YEsBrtBctS2OKOOzp	0.423	0.924	8	-5.119	1	0.035	0.0178	0.676	0.0989	0.547	77.521	27563YEsBrtBctS2OKOOzp	205911	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2hYOD4PJP31Qg90ZP5HTTD	0.558	0.67	9	-8.716	1	0.035	0.446	0.00291	0.127	0.9	127.319	2hYOD4PJP31Qg90ZP5HTTD	86307	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6h3MEuxUXYixkujpRVurCN	0.516	0.425	8	-5.503	1	0.0785	0.546	0.0	0.171	0.303	143.155	6h3MEuxUXYixkujpRVurCN	233853	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3mxbdRPqMWp8dwjBXnODkz	0.491	0.585	0	-4.122	1	0.027	0.715	0.0	0.103	0.596	104.578	3mxbdRPqMWp8dwjBXnODkz	239733	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4AiBYR1E1iXr4TH7Gb9DBp	0.371	0.344	3	-13.03	1	0.0326	0.162	0.217	0.103	0.579	81.963	4AiBYR1E1iXr4TH7Gb9DBp	209067	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5wmRXK50YdwAXGvBzsAWH2	0.464	0.501	7	-8.546	1	0.0264	0.443	0.22	0.115	0.306	130.857	5wmRXK50YdwAXGvBzsAWH2	272507	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2mzUlG9dHLcSj2FiNvpEud	0.342	0.442	7	-7.312	1	0.0294	0.24	0.00412	0.107	0.195	88.496	2mzUlG9dHLcSj2FiNvpEud	222107	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0vblqF5R4FyCAVBasjLGdu	0.482	0.754	9	-5.486	1	0.0538	0.579	0.227	0.11	0.301	121.418	0vblqF5R4FyCAVBasjLGdu	218467	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:7xRemq7GLu0Tbqe9OckG87	0.419	0.517	8	-9.368	1	0.0284	0.532	0.0251	0.0785	0.905	145.109	7xRemq7GLu0Tbqe9OckG87	186213	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4tmwiN9YU7xMjh2hoqcVuI	0.356	0.48	5	-10.633	1	0.0347	0.778	0.00327	0.0784	0.283	171.79	4tmwiN9YU7xMjh2hoqcVuI	305981	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5hLc6uy3KC7luF74TnHHgD	0.502	0.69	5	-7.349	1	0.0318	0.122	0.319	0.298	0.26	117.127	5hLc6uy3KC7luF74TnHHgD	253240	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5ovcVaOus1Wv4vTtyGXlhB	0.542	0.546	4	-9.927	0	0.0323	0.597	0.00382	0.111	0.344	74.797	5ovcVaOus1Wv4vTtyGXlhB	186120	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:7iSyaNhLcjwuO22QuRYHsM	0.388	0.609	2	-6.087	1	0.0402	0.385	4.31e-06	0.138	0.172	120.005	7iSyaNhLcjwuO22QuRYHsM	403187	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1Z3WIkv1Vm828yRiltAvCa	0.435	0.649	0	-7.561	1	0.129	0.57	0.00028	0.0887	0.758	174.431	1Z3WIkv1Vm828yRiltAvCa	159475	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4VmQrnNJNVW8n9UkjcITOy	0.398	0.832	4	-7.942	1	0.0457	0.00169	0.901	0.33	0.333	116.093	4VmQrnNJNVW8n9UkjcITOy	513960	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:7okuRvqeD4JOsysMWhQMsB	0.53	0.242	4	-12.035	1	0.0289	0.666	0.0	0.101	0.395	144.641	7okuRvqeD4JOsysMWhQMsB	290000	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1PDb4YsIOlhheg43lKntOf	0.614	0.509	11	-8.758	0	0.0268	0.125	0.848	0.0832	0.216	141.868	1PDb4YsIOlhheg43lKntOf	396120	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:7IPASM3TwG5F2cr1QKpMRb	0.392	0.371	5	-6.907	1	0.0288	0.781	0.165	0.0987	0.0849	141.918	7IPASM3TwG5F2cr1QKpMRb	257600	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3xGMrvTLPBd2OTv4zbmYPL	0.247	0.768	0	-4.782	1	0.0456	0.00351	0.026	0.197	0.288	166.644	3xGMrvTLPBd2OTv4zbmYPL	273240	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3nJSydoaBqypzBtRcPcEWX	0.397	0.0979	6	-19.79	0	0.0411	0.903	0.000326	0.0958	0.29	132.715	3nJSydoaBqypzBtRcPcEWX	227267	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2DusltM1VQCPagaR3v3Q0F	0.304	0.39	4	-7.755	1	0.0354	0.192	0.1	0.202	0.478	89.515	2DusltM1VQCPagaR3v3Q0F	336200	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4quS3YagZWYbyScLnrFUDK	0.349	0.112	0	-14.388	1	0.0345	0.943	0.0	0.14	0.204	86.7	4quS3YagZWYbyScLnrFUDK	196206	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:649N5Jpk7ZJYR825Ijhs73	0.485	0.744	2	-8.035	1	0.0397	0.456	0.514	0.128	0.271	90.364	649N5Jpk7ZJYR825Ijhs73	339293	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:58xb3WKjQQ5VOOExQME4eQ	0.36	0.397	5	-10.381	1	0.0517	0.832	0.00377	0.115	0.33	169.997	58xb3WKjQQ5VOOExQME4eQ	268460	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:7LZgdL0MxiElfaKZbuuE4l	0.512	0.255	0	-15.867	1	0.0291	0.88	0.532	0.146	0.215	115.144	7LZgdL0MxiElfaKZbuuE4l	253560	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5j6ZZwA9BnxZi5Bk0Ng4jB	0.478	0.774	7	-6.977	1	0.0292	0.000265	0.585	0.191	0.429	112.577	5j6ZZwA9BnxZi5Bk0Ng4jB	370373	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3VIJ2oT2fJMqDraceIIEhO	0.26	0.292	4	-9.712	1	0.0324	0.704	0.0987	0.17	0.099	122.257	3VIJ2oT2fJMqDraceIIEhO	243773	5	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0ZrzoTJx4FxOh5hWs1wNZX	0.249	0.288	5	-14.577	1	0.0342	0.925	0.629	0.114	0.288	84.475	0ZrzoTJx4FxOh5hWs1wNZX	293667	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6SaNADK4c76wmKwaAOXw5V	0.525	0.284	11	-12.436	0	0.0296	0.899	0.00338	0.0855	0.352	122.569	6SaNADK4c76wmKwaAOXw5V	181640	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4K1imZQQ0yKtJ40vGmUajS	0.607	0.142	7	-23.455	1	0.0382	0.843	0.000197	0.121	0.305	118.867	4K1imZQQ0yKtJ40vGmUajS	220400	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4yhbNOSNCm3duXybvTP8nQ	0.509	0.283	7	-11.871	1	0.0296	0.826	0.000946	0.123	0.303	146.64	4yhbNOSNCm3duXybvTP8nQ	183576	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0PPOpo1I8wjhPMiuNZlqIb	0.438	0.556	9	-8.16	1	0.0343	0.119	0.006	0.0733	0.491	77.449	0PPOpo1I8wjhPMiuNZlqIb	202373	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:3LX1JoS93qV30UCwGaXDhR	0.629	0.233	9	-13.291	1	0.0395	0.663	0.0	0.277	0.639	134.113	3LX1JoS93qV30UCwGaXDhR	194707	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5YVBx9y5GgiGlW636gwZgC	0.425	0.353	9	-10.861	1	0.0301	0.843	0.0975	0.132	0.389	123.203	5YVBx9y5GgiGlW636gwZgC	266307	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:4u3aErjHkwVqqdyfNDMyJ1	0.368	0.114	7	-14.043	0	0.0334	0.762	0.0145	0.0872	0.0488	102.061	4u3aErjHkwVqqdyfNDMyJ1	386787	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2rqNcugUbd4YubfxO5AI0r	0.426	0.337	1	-10.296	1	0.0325	0.848	0.00261	0.18	0.275	81.406	2rqNcugUbd4YubfxO5AI0r	234427	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0GixW2r7DQK76xOxMmKn8S	0.538	0.734	2	-6.284	0	0.0318	0.389	0.42	0.0849	0.63	147.901	0GixW2r7DQK76xOxMmKn8S	192907	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6koWevx9MqN6efQ6qreIbm	0.659	0.716	9	-7.816	1	0.0317	0.329	0.909	0.127	0.382	139.952	6koWevx9MqN6efQ6qreIbm	316919	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5USDPjFjBLfYF2G8UCbRpp	0.574	0.27	7	-16.024	1	0.0454	0.866	0.786	0.0975	0.821	150.79	5USDPjFjBLfYF2G8UCbRpp	119680	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0VXcgPh1jfGUWO4FyBvaID	0.596	0.412	9	-8.291	1	0.0359	0.378	0.00028	0.117	0.153	138.613	0VXcgPh1jfGUWO4FyBvaID	256307	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2Z4Y9Blv5wYNaWNW1gjucV	0.41	0.603	2	-7.55	1	0.0281	0.0233	0.907	0.153	0.174	157.823	2Z4Y9Blv5wYNaWNW1gjucV	288933	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5vlOwOVK0gBhWZ1tNZ3gUV	0.506	0.401	2	-9.857	1	0.0299	0.618	0.000591	0.383	0.09	117.281	5vlOwOVK0gBhWZ1tNZ3gUV	256000	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:2Na8392Pga9z5SQHDq7OgI	0.608	0.346	8	-11.092	0	0.0298	0.907	7.07e-05	0.118	0.365	134.043	2Na8392Pga9z5SQHDq7OgI	268350	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:0xaNj3stL0qOAmzTIaSrHj	0.754	0.511	10	-9.783	0	0.0812	0.47	2.54e-05	0.108	0.386	143.961	0xaNj3stL0qOAmzTIaSrHj	226417	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5JRTJfRvUt3XOjLsKxLqFi	0.41	0.211	5	-16.77	0	0.0802	0.747	0.664	0.0865	0.0441	138.908	5JRTJfRvUt3XOjLsKxLqFi	325500	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:370BKZIcs3gwyzn38HvQfW	0.436	0.632	10	-8.898	1	0.0285	0.156	2.38e-06	0.143	0.723	68.029	370BKZIcs3gwyzn38HvQfW	254893	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:04FwOgIovwG5ItELDLfPfj	0.502	0.248	11	-10.104	1	0.0336	0.861	0.0	0.108	0.245	128.124	04FwOgIovwG5ItELDLfPfj	149373	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6L0BBPYeWnaQJeDa0ox0IA	0.553	0.727	4	-6.395	0	0.0254	0.584	0.138	0.113	0.507	104.95	6L0BBPYeWnaQJeDa0ox0IA	357160	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:6zXgU7iiGEEKp9f0pJHJUn	0.656	0.188	4	-12.996	1	0.0335	0.648	6e-06	0.12	0.192	85.271	6zXgU7iiGEEKp9f0pJHJUn	259120	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:24M81fKyhTWBuYzczQMkOp	0.607	0.378	4	-18.354	1	0.0363	0.831	0.399	0.0957	0.661	90.338	24M81fKyhTWBuYzczQMkOp	290733	3	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5yGVHzJ2Se8pDzR7FIYUlU	0.564	0.32	9	-11.473	0	0.0306	0.706	0.0	0.123	0.266	85.891	5yGVHzJ2Se8pDzR7FIYUlU	209920	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1239baQ1b9cD0RRv5Jy9Sb	0.374	0.367	9	-7.337	1	0.0251	0.552	0.000379	0.0939	0.322	150.948	1239baQ1b9cD0RRv5Jy9Sb	298707	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1lzVrQWoBJeEtGDcUHO73O	0.771	0.311	11	-15.364	1	0.0367	0.229	0.00361	0.113	0.544	141.909	1lzVrQWoBJeEtGDcUHO73O	198440	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:5N1itNLaYtifU8YVbg9SBQ	0.6	0.498	0	-12.637	0	0.0411	0.389	0.26	0.0691	0.614	79.661	5N1itNLaYtifU8YVbg9SBQ	317933	4	melancholy_19	254692.77647058823	4	-0.14533321354077125
spotify:track:1iDPB2WNsGEWuKycQyDGn6	0.914	0.415	1	-7.219	1	0.322	0.027	0.0	0.114	0.496	137.974	1iDPB2WNsGEWuKycQyDGn6	125217	4	mixtape_20	154681.0	1	-0.4082725535588033
spotify:track:0AICBlLzFCTpUqmAbtzB2z	0.659	0.614	9	-7.32	0	0.0541	0.000404	0.0	0.123	0.26	119.405	0AICBlLzFCTpUqmAbtzB2z	143969	4	mixtape_20	154681.0	1	-0.4082725535588033
spotify:track:1c5Lbn9mYwNYbnNiizw6D0	0.934	0.407	0	-8.058	1	0.345	0.00365	0.0	0.11	0.0793	140.024	1c5Lbn9mYwNYbnNiizw6D0	192000	4	mixtape_20	154681.0	1	-0.4082725535588033
spotify:track:4s2BWgnSQ9NZiOQM4PP4HB	0.728	0.628	6	-8.83	0	0.319	0.351	0.0	0.198	0.313	94.128	4s2BWgnSQ9NZiOQM4PP4HB	182267	4	mixtape_20	154681.0	1	-0.4082725535588033
spotify:track:7GX5flRQZVHRAGd6B4TmDO	0.732	0.75	11	-6.366	0	0.231	0.00264	0.0	0.109	0.401	155.096	7GX5flRQZVHRAGd6B4TmDO	182707	4	mixtape_20	154681.0	1	-0.4082725535588033
spotify:track:3uFmweGlFudKNiX13XFwFm	0.917	0.624	4	-6.728	1	0.147	0.0579	0.0	0.0714	0.343	124.984	3uFmweGlFudKNiX13XFwFm	122996	4	mixtape_20	154681.0	1	-0.4082725535588033
spotify:track:0FczZscGB1PynHk6zwNO69	0.955	0.773	1	-3.062	1	0.282	0.0159	0.000172	0.0809	0.238	135.037	0FczZscGB1PynHk6zwNO69	115316	4	mixtape_20	154681.0	1	-0.4082725535588033
spotify:track:4Cb4Ehfj2S8UhC5JKqmJ6m	0.821	0.713	0	-4.814	0	0.243	0.0667	0.0	0.0923	0.614	160.988	4Cb4Ehfj2S8UhC5JKqmJ6m	191990	4	mixtape_20	154681.0	1	-0.4082725535588033
